Temperature,Humidity,WindSpeed,Pressure,Visibility
19.82222222,0.73,10.7709,1015.97,10.2557
21.92222222,0.65,7.5992,1016.01,15.5526
24.79444444,0.55,4.6529,1015.96,16.1
26.01666667,0.54,9.0965,1015.62,16.1
27.15,0.51,10.6099,1015.25,15.5526
26.16111111,0.53,12.7834,1014.96,16.1
26.11666667,0.54,14.2002,1014.7,10.2557
25.86666667,0.59,11.431,1014.59,10.2235
24.98333333,0.58,19.803,1013.66,9.982
23.93888889,0.73,14.1358,1013.48,9.982
22.05555556,0.76,6.1019,1012.46,9.6278
20.10555556,0.92,10.1269,1013.21,8.1305
19.91111111,0.93,8.8228,1012.59,8.1305
18.81111111,0.93,11.5759,1012.97,10.3523
18.77777778,0.93,11.0446,1013.98,9.982
18.22222222,0.97,6.4883,1014.55,16.1
17.67222222,0.96,6.6493,1014.32,14.7637
16.71666667,0.83,18.837,1012.85,15.8263
15.6,0.89,23.5382,1012.94,14.9086
15.11666667,0.95,15.778,1012.41,9.982
14.97777778,0.96,13.6045,1012.21,6.2951
14.42222222,1.0,11.2378,1011.64,6.0697
14.46666667,0.99,15.4077,1011.14,6.8425
14.90555556,0.93,12.6868,1010.95,9.982
15.99444444,0.93,15.6492,1010.77,9.982
15.93333333,0.89,13.0249,1011.05,9.982
16.08888889,0.87,9.2897,1011.32,9.982
16.18333333,0.92,13.2825,1011.52,9.982
17.42222222,0.86,5.4901,1011.63,10.3523
18.90555556,0.78,9.2253,1011.31,9.982
21.10555556,0.63,9.2092,1010.9,9.982
21.83333333,0.55,8.1949,1010.66,9.982
22.10555556,0.56,7.3094,1010.47,9.982
21.78333333,0.6,6.5527,1009.97,10.3523
20.98333333,0.63,1.0787,1009.83,10.3523
20.98888889,0.64,4.4919,1009.64,9.982
19.9,0.73,11.6886,1010.02,9.982
17.89444444,0.79,8.5491,1009.93,10.3523
16.10555556,0.87,0.0,1010.11,10.2557
15.53333333,0.93,0.0,1010.72,15.8263
15.60555556,0.95,2.9785,1010.49,14.9569
17.66666667,1.0,10.7548,1013.95,10.2074
17.66666667,1.0,2.9141,1015.06,11.9784
17.58333333,0.97,11.6403,1012.92,11.6886
16.64444444,0.97,6.279,1013.92,7.2128
16.13888889,1.0,2.9302,1014.79,1.5939
17.15,0.97,5.1198,1013.79,4.3631
17.64444444,1.0,8.0339,1014.5,4.7495
17.73333333,1.0,7.8085,1015.21,8.1305
18.03888889,0.99,4.8461,1015.76,7.6314
18.89444444,0.93,6.9874,1016.25,9.982
22.13333333,0.76,7.4221,1016.34,9.982
22.71111111,0.78,4.9749,1016.5,10.3523
22.93888889,0.73,9.016,1017.06,9.982
24.97777778,0.73,7.1645,1017.08,9.982
25.92777778,0.65,8.1305,1017.06,10.3523
27.17222222,0.56,4.6851,1016.92,9.982
27.68333333,0.55,1.6905,1017.03,9.982
27.57777778,0.54,0.8694,1017.16,10.3523
27.17777778,0.64,3.2039,1017.34,10.2557
25.05,0.72,5.0554,1017.36,10.2557
23.97777778,0.75,7.4865,1017.93,10.5777
23.67777778,0.78,3.1556,1018.08,10.2557
22.47777778,0.87,7.3577,1019.35,16.1
21.42222222,0.77,13.2986,1019.15,14.9569
20.32777778,0.79,6.5205,1019.93,15.8263
18.75,0.9,6.2951,1020.06,15.1823
18.28333333,0.9,6.4239,1019.8,9.6761
18.15,0.97,11.27,1020.36,11.9784
17.59444444,0.97,11.0768,1020.26,11.9784
17.72777778,0.99,10.3201,1020.47,9.9015
17.66666667,1.0,10.7548,1020.87,9.9015
18.73333333,0.93,7.5831,1020.78,9.982
18.85555556,0.93,10.7387,1021.11,8.5008
21.08888889,0.81,4.7495,1021.7,10.2557
22.17777778,0.8,9.0965,1021.85,10.2557
22.91666667,0.77,7.3899,1021.96,10.5777
22.96111111,0.72,9.4185,1022.21,10.2557
25.11666667,0.63,7.9051,1021.92,9.982
25.27222222,0.62,8.9677,1021.71,10.5777
25.25,0.63,7.8729,1021.7,10.2557
25.29444444,0.72,4.7978,1021.51,10.2557
24.43888889,0.66,11.5115,1021.58,10.5777
25.18333333,0.72,1.9964,1020.69,10.2557
24.05,0.73,7.6636,1020.73,10.2557
23.16666667,0.85,0.2093,1021.53,10.5777
22.33888889,0.91,3.3649,1021.55,16.1
21.64444444,0.92,3.0751,1021.94,15.1823
21.17222222,0.91,3.2039,1022.04,14.7637
21.46111111,0.92,3.22,1022.35,15.1823
21.48888889,0.92,6.3917,1022.37,15.1823
20.99444444,0.89,7.2289,1022.44,14.7637
20.88888889,0.9,6.6493,1022.27,15.1823
20.41666667,0.9,6.4561,1022.37,15.1823
19.06111111,0.92,6.1502,1022.64,12.2843
19.95555556,0.92,4.8944,1022.75,12.2521
22.13333333,0.81,9.7083,1023.05,15.1823
22.76111111,0.83,10.1269,1022.97,14.7637
25.99444444,0.69,10.787,1023.25,16.1
27.22222222,0.64,12.2521,1022.96,16.1
27.7,0.65,8.2271,1023.21,15.5526
28.86666667,0.54,9.3541,1022.96,16.1
28.93333333,0.54,10.6904,1022.65,16.1
29.96111111,0.53,11.592,1022.32,15.5526
30.04444444,0.54,12.2038,1022.04,16.1
30.04444444,0.51,12.5258,1021.74,16.1
30.18888889,0.56,10.2557,1021.71,15.5526
29.00555556,0.58,12.2843,1021.24,16.1
27.89444444,0.58,10.6582,1021.13,16.1
26.45555556,0.67,8.7262,1021.4,15.5526
23.95555556,0.78,7.6314,1021.54,16.1
23.28888889,0.82,6.3917,1022.05,16.1
22.41111111,0.84,6.44,1021.95,15.5526
21.68888889,0.86,6.1341,1022.07,16.1
21.03888889,0.89,6.2951,1022.36,16.1
21.15,0.88,6.1985,1022.35,15.1823
20.39444444,0.87,10.8997,1022.35,16.1
19.30555556,0.93,6.3595,1022.16,16.1
19.11666667,0.91,6.0375,1022.16,14.3934
20.95555556,0.87,3.22,1022.26,16.1
23.71111111,0.74,7.567,1022.28,16.1
25.91111111,0.68,5.3774,1022.25,15.1823
27.17777778,0.66,6.2468,1022.37,16.1
28.83888889,0.59,12.2199,1022.35,16.1
30.1,0.55,13.8621,1022.42,15.5526
31.13333333,0.51,10.8997,1022.43,16.1
31.15555556,0.54,10.465,1022.03,10.2557
32.32222222,0.48,8.3559,1021.67,10.5777
32.8,0.49,4.4919,1021.24,10.2557
32.8,0.41,3.1556,1020.83,16.1
32.41111111,0.46,9.2736,1020.42,15.5526
31.22777778,0.54,10.8836,1020.03,10.2557
30.04444444,0.62,9.2092,1019.92,16.1
28.20555556,0.67,8.7262,1020.27,10.5777
25.09444444,0.78,3.0751,1020.05,16.1
24.86111111,0.82,0.0,1020.82,16.1
23.08888889,0.88,6.0858,1020.46,15.5526
22.12777778,0.93,6.2307,1020.16,16.0517
23.10555556,0.84,6.1663,1020.21,16.0517
22.68333333,0.87,6.1663,1020.05,14.168
20.97222222,0.97,3.0107,1019.95,14.9086
20.46666667,0.96,1.6905,1019.38,14.9086
20.67222222,0.96,4.3953,1019.47,9.982
22.08888889,0.99,3.0912,1019.35,12.2521
25.81666667,0.75,5.0876,1019.06,12.2521
27.63333333,0.72,3.3488,1019.15,14.7315
29.90555556,0.6,8.0178,1019.12,15.134
32.08333333,0.53,13.7011,1019.09,15.134
32.63333333,0.53,12.3487,1018.96,10.3523
33.65,0.44,15.2789,1018.49,15.3111
33.86111111,0.41,12.3648,1018.01,16.1
34.59444444,0.42,10.3362,1017.5,15.5526
32.93333333,0.53,9.5473,1016.91,10.2557
32.89444444,0.49,10.9641,1016.39,16.1
33.91111111,0.43,10.1591,1016.16,15.5526
33.83888889,0.44,11.1734,1015.8,9.982
25.58333333,0.69,12.9605,1016.33,10.3523
24.18888889,0.77,10.5777,1016.12,9.982
23.96111111,0.78,6.118,1016.22,16.1
23.76111111,0.73,13.6528,1016.93,15.5526
22.78888889,0.73,10.8031,1016.31,16.1
21.64444444,0.76,10.7548,1016.19,16.1
20.98333333,0.8,10.4811,1015.85,15.5204
18.93888889,0.87,3.1556,1015.7,16.0517
19.37777778,0.87,6.2629,1015.3,15.8263
19.43888889,0.84,10.2718,1015.19,15.3111
21.0,0.8,11.109,1015.39,15.8263
22.71111111,0.73,9.4668,1015.31,16.1
25.92222222,0.59,12.1233,1015.31,15.5526
27.26666667,0.56,11.2378,1015.19,16.1
28.93333333,0.55,12.5902,1015.09,16.1
30.91111111,0.45,13.0088,1015.04,15.5526
32.21666667,0.45,17.4363,1014.87,16.1
32.82222222,0.41,15.778,1014.47,16.1
32.75555556,0.4,14.973,1013.86,15.5526
32.82222222,0.4,20.2377,1013.37,16.1
32.77777778,0.37,14.2807,1012.88,16.1
32.71666667,0.4,14.1197,1012.17,15.5526
32.75555556,0.4,12.8317,1011.67,16.1
31.11111111,0.48,16.9694,1011.47,16.1
28.08333333,0.63,8.4042,1011.42,15.5526
26.64444444,0.71,3.3166,1011.71,16.1
25.46666667,0.74,6.2951,1012.48,16.1
24.49444444,0.75,6.9552,1012.69,15.5526
22.80555556,0.82,3.0912,1012.83,16.1
21.18333333,0.9,3.1234,1013.59,16.1
22.18333333,0.81,9.4668,1012.75,15.1823
22.61666667,0.77,10.2557,1012.62,16.1
21.55,0.84,10.2396,1012.54,15.8263
21.43333333,0.83,5.8926,1013.12,14.9569
22.64444444,0.8,2.7048,1013.11,15.8263
24.77222222,0.74,4.0894,1013.65,15.1823
25.92777778,0.69,9.8371,1013.99,15.5526
28.72777778,0.55,14.812,1013.64,16.1
29.77777778,0.49,22.5078,1013.84,16.1
30.76666667,0.46,19.4649,1013.96,15.5526
31.04444444,0.46,15.0696,1014.01,16.1
32.08333333,0.43,13.1698,1013.72,16.1
32.03333333,0.39,10.8997,1013.18,15.5526
32.62222222,0.41,7.0357,1012.73,15.8263
32.64444444,0.38,4.8622,1012.33,15.8263
32.39444444,0.38,3.6064,1012.08,10.3523
27.42777778,0.56,10.8997,1012.4,9.982
24.30555556,0.72,7.4865,1012.61,9.982
23.25,0.77,14.6027,1014.05,9.982
21.5,0.8,9.5473,1013.17,9.982
21.92222222,0.75,10.5938,1012.89,15.8263
21.19444444,0.86,4.508,1013.8,9.982
21.62222222,0.81,15.8907,1014.62,15.8263
19.51666667,0.96,12.4453,1014.52,15.8263
19.57777778,0.95,6.1341,1013.27,14.9569
19.42222222,0.96,6.0858,1013.67,14.9086
18.90555556,0.96,2.1574,1013.75,11.6886
18.88888889,0.96,5.8443,1013.62,11.6886
20.92777778,0.93,8.855,1013.74,9.982
21.01666667,0.93,4.5885,1014.03,9.982
22.19444444,0.81,7.0679,1014.59,10.3523
23.75,0.74,2.4794,1013.76,9.982
25.90555556,0.66,4.8944,1013.97,9.982
25.63888889,0.69,8.855,1013.97,10.3523
26.71111111,0.63,9.6278,1013.67,9.8049
26.9,0.58,12.8156,1012.75,9.982
26.96666667,0.6,14.9086,1012.62,10.3523
27.03333333,0.65,21.8316,1012.49,9.982
27.10555556,0.6,20.3826,1012.38,9.982
25.35,0.62,19.7547,1012.3,10.3523
23.89444444,0.66,24.9711,1011.72,9.982
22.80555556,0.7,17.2753,1012.4,10.2557
22.23333333,0.73,13.685,1012.72,10.5777
22.0,0.74,15.5043,1013.38,10.2557
21.43888889,0.72,20.7851,1013.68,16.1
20.23888889,0.79,18.193,1013.83,14.8281
19.79444444,0.79,19.9318,1013.7,16.0517
19.28333333,0.78,17.1304,1013.59,15.8263
19.00555556,0.77,15.3916,1013.6,14.5866
17.71111111,0.81,14.0392,1013.49,15.8263
17.71111111,0.81,13.8943,1013.48,15.8263
16.62222222,0.91,13.4757,1013.54,8.0983
17.2,0.87,11.1412,1013.59,14.9086
17.22222222,0.87,11.3505,1013.69,9.982
17.54444444,0.86,14.9247,1014.12,9.6278
18.77222222,0.84,14.1519,1014.19,14.812
19.86111111,0.84,15.8102,1014.2,15.8263
21.75555556,0.75,14.6832,1014.18,9.982
22.71111111,0.71,14.1358,1013.99,9.982
22.87222222,0.66,17.2592,1014.07,9.982
23.83333333,0.64,16.5025,1013.95,10.3523
24.92777778,0.62,14.4578,1013.66,9.982
22.93333333,0.65,20.3826,1013.35,9.982
24.73888889,0.59,17.871,1013.31,10.5777
24.02777778,0.61,15.6331,1013.35,10.2557
22.91666667,0.69,12.5741,1013.54,9.982
22.34444444,0.7,9.8371,1013.88,10.3523
20.06666667,0.83,7.6797,1014.15,10.2557
18.83888889,0.89,4.6207,1015.26,16.1
17.92222222,0.91,3.4454,1014.77,15.5526
16.62777778,0.96,3.059,1015.14,16.1
16.02222222,0.99,7.6797,1015.96,16.1
16.57222222,0.9,6.1824,1015.38,14.3934
14.96111111,0.96,6.2951,1015.46,12.2521
14.38333333,1.0,6.1502,1015.36,10.2557
14.2,0.99,3.4454,1015.59,9.982
16.07222222,0.93,9.3541,1015.85,14.9086
19.8,0.78,9.5473,1015.75,15.1823
21.95,0.64,11.7369,1015.98,15.5526
22.82777778,0.57,12.3809,1016.06,16.1
23.91111111,0.54,12.0267,1016.23,16.1
25.90555556,0.49,9.2736,1016.05,10.5777
27.19444444,0.44,10.9319,1015.82,10.2557
27.17222222,0.41,10.6743,1015.63,16.1
27.25,0.4,7.7763,1015.5,15.5526
27.8,0.43,4.6529,1015.22,16.1
27.82222222,0.45,10.7709,1014.92,16.1
27.9,0.39,6.8747,1014.62,15.5526
27.82222222,0.45,4.6207,1014.32,16.1
27.24444444,0.41,0.4669,1014.22,16.1
24.35,0.59,7.6797,1014.31,15.5526
21.15555556,0.72,3.22,1014.8,16.1
19.44444444,0.81,0.0,1015.41,16.1
18.02777778,0.87,1.7066,1015.66,15.5526
15.46666667,0.96,3.22,1010.61,15.8263
14.86111111,0.96,0.0,1010.33,15.7297
13.85555556,0.99,3.22,1010.45,5.8604
13.21666667,1.0,3.059,1010.41,4.991
12.66111111,1.0,0.0,1010.12,1.8837
12.32222222,0.99,0.8855,1009.99,3.4615
14.77222222,1.0,0.0,1010.12,5.9087
17.04444444,0.94,3.2039,1010.13,6.0697
17.75,0.9,3.0268,1010.33,9.982
18.88888889,0.78,3.3488,1010.51,9.982
22.12777778,0.59,3.1717,1010.22,9.982
22.27222222,0.62,2.7853,1009.98,10.3523
22.82222222,0.57,3.0751,1009.71,9.982
22.77777778,0.57,2.6243,1009.24,9.982
20.30555556,0.72,12.6707,1009.23,10.3523
20.33888889,0.76,9.1609,1009.17,9.982
20.31666667,0.76,9.2897,1008.68,9.982
21.89444444,0.72,8.9516,1008.94,9.982
21.20555556,0.78,4.7495,1008.43,9.982
20.09444444,0.77,7.4865,1008.72,10.2557
19.00555556,0.83,4.2182,1008.78,10.3523
17.31666667,0.92,4.83,1008.83,15.8263
16.67222222,0.93,5.8443,1009.33,16.1
16.14444444,0.93,3.381,1009.36,15.6975
16.64444444,0.92,0.0,1015.73,16.1
16.08888889,0.93,0.0,1015.81,16.1
15.77777778,0.95,0.9982,1015.79,15.5526
15.53333333,0.99,3.22,1015.73,16.1
14.42222222,1.0,0.0,1015.74,15.8263
14.68333333,0.95,3.22,1015.87,14.5222
17.07222222,1.0,0.0,1015.83,15.1823
20.96111111,0.86,3.22,1015.74,16.0517
23.80555556,0.73,3.1073,1015.98,15.5526
27.2,0.51,4.7173,1016.01,16.1
27.8,0.46,4.5885,1016.11,16.1
28.62222222,0.39,6.44,1016.22,15.5526
28.93333333,0.43,3.4454,1016.1,16.1
30.02222222,0.4,9.1448,1015.8,16.1
29.86666667,0.36,7.1645,1015.37,15.5526
30.99444444,0.35,7.2128,1014.91,16.1
31.01666667,0.33,8.0339,1014.52,16.1
30.8,0.33,7.8729,1014.36,15.5526
28.81666667,0.4,4.6529,1014.22,16.1
27.8,0.52,7.6797,1014.21,16.1
26.23888889,0.62,4.2826,1014.14,15.5526
22.84444444,0.78,0.0,1014.53,16.1
22.73333333,0.76,0.0,1015.22,16.1
21.71111111,0.79,3.0107,1015.41,15.5526
15.51111111,0.93,6.4883,1009.55,16.1
14.96111111,0.96,3.0268,1009.65,16.1
15.66666667,0.95,2.1413,1009.5,15.1823
15.45,1.0,6.1502,1009.46,15.8263
15.42777778,0.96,3.0912,1009.36,15.8263
15.02222222,0.99,5.7799,1009.51,9.982
15.98333333,1.0,3.1234,1009.75,7.2128
17.09444444,1.0,4.8461,1010.04,10.2557
18.70555556,0.9,2.737,1010.11,9.982
19.00555556,0.89,4.6207,1010.43,9.982
21.13333333,0.78,4.83,1010.35,9.982
21.04444444,0.79,10.0947,1010.83,10.3523
22.77777778,0.7,8.8872,1010.83,9.982
22.29444444,0.72,3.4776,1010.44,9.982
20.53333333,0.79,7.1162,1010.45,9.982
22.47222222,0.71,13.363,1010.12,9.982
24.67222222,0.63,11.4954,1009.8,9.982
20.08333333,0.82,14.007,1010.02,4.3309
17.82777778,0.96,10.4167,1010.8,9.0643
17.89444444,0.99,0.5152,1010.23,10.2557
17.88333333,0.96,4.2826,1010.17,10.5777
17.22222222,0.88,11.0446,1011.01,10.2557
16.21111111,0.93,11.109,1011.81,16.1
16.17777778,0.94,6.0536,1012.08,15.1823
16.13888889,0.93,3.5742,1012.12,15.1823
15.62777778,0.93,3.1234,1012.14,14.9086
15.22222222,0.96,2.3184,1012.46,9.8371
15.53888889,0.96,6.1502,1012.4,7.7763
16.02777778,1.0,4.5402,1012.13,7.0357
15.90555556,0.97,6.3112,1012.21,9.1287
15.98333333,1.0,12.6063,1012.53,4.0733
16.11666667,1.0,13.8138,1013.21,7.084
16.4,0.99,1.3363,1013.53,7.6314
17.28888889,0.99,3.0268,1013.63,9.982
18.95555556,0.89,0.322,1013.73,9.982
22.06111111,0.74,3.3971,1014.11,10.3523
22.72777778,0.73,7.3255,1013.83,9.982
22.8,0.71,14.0231,1013.44,9.982
22.25,0.71,10.6099,1012.93,9.6278
22.55555556,0.72,10.9963,1012.85,9.982
22.57777778,0.72,13.9748,1012.66,9.982
22.05,0.72,11.3344,1012.11,10.3523
22.08333333,0.69,10.9158,1012.53,9.982
21.01666667,0.79,12.3165,1012.64,9.982
20.08888889,0.82,4.1538,1012.94,10.3523
19.81111111,0.84,1.8998,1013.27,9.9015
18.72777778,0.9,3.5581,1013.95,15.8263
18.21111111,0.92,10.2718,1014.01,15.5526
17.15,0.93,11.27,1013.97,16.1
17.15,0.93,7.2933,1013.97,10.2557
16.65,0.99,5.2164,1014.07,14.8764
16.08888889,1.0,6.4561,1013.95,15.7297
16.03888889,1.0,3.4132,1013.87,15.7297
16.07777778,0.97,5.6994,1014.1,9.5473
17.15555556,0.93,12.0589,1014.39,8.1305
18.82222222,0.84,13.6689,1014.79,16.1
20.75555556,0.74,20.0284,1015.21,15.1823
21.13888889,0.72,22.9747,1015.49,16.1
22.75555556,0.62,21.5901,1015.87,15.8263
22.88333333,0.52,21.9443,1016.24,10.3523
23.95555556,0.48,16.8889,1016.56,9.982
23.95555556,0.54,19.3683,1016.54,9.982
25.04444444,0.49,18.6116,1016.14,10.3523
25.06666667,0.5,16.5508,1016.1,9.982
24.04444444,0.5,20.8334,1015.52,9.982
24.15555556,0.48,12.5258,1015.81,15.3111
23.95,0.48,12.075,1015.81,15.8263
22.75555556,0.53,10.7065,1015.94,9.982
21.15555556,0.5,12.7673,1016.6,10.5777
19.92777778,0.54,16.0678,1017.42,10.2557
18.81666667,0.55,14.4578,1018.32,16.1
17.71111111,0.57,10.3201,1018.82,15.1823
16.64444444,0.58,10.8192,1019.22,16.1
16.52777778,0.53,14.1519,1019.24,16.1
15.68888889,0.56,12.9927,1019.35,15.1823
15.30555556,0.53,13.9748,1019.46,16.1
14.21111111,0.57,11.1251,1019.66,16.1
12.64444444,0.66,9.9176,1019.92,15.1823
13.77777778,0.67,10.7065,1020.47,10.2557
14.88888889,0.62,12.3648,1020.78,10.2557
17.01666667,0.57,15.0696,1021.11,15.5526
18.86666667,0.52,16.9533,1021.46,16.1
19.95,0.49,19.9318,1021.66,16.1
20.11666667,0.43,20.769,1021.91,15.5526
21.12777778,0.41,17.0982,1021.94,16.1
21.2,0.45,22.6527,1021.84,16.1
22.31111111,0.37,15.4077,1021.65,15.5526
22.24444444,0.35,14.1519,1021.43,16.1
22.26666667,0.35,17.0338,1021.23,16.1
22.31111111,0.37,14.9891,1020.88,15.5526
21.22777778,0.4,15.4721,1020.61,16.1
21.13333333,0.41,13.5079,1020.62,16.1
18.21666667,0.5,8.6618,1020.73,15.5526
17.12777778,0.55,9.2897,1020.91,16.1
15.32777778,0.62,3.1717,1021.23,16.1
12.70555556,0.82,3.2039,1021.56,15.5526
12.13333333,0.78,0.0,1021.83,16.1
11.02222222,0.89,3.0912,1022.04,16.1
10.91111111,0.92,2.9463,1022.05,15.5526
10.88333333,0.87,6.44,1021.74,16.1
9.355555556,0.93,3.1234,1021.42,16.1
8.5,0.95,3.1878,1021.17,15.5526
12.0,0.93,3.22,1021.05,16.1
15.8,0.68,8.05,1021.03,16.1
18.48333333,0.57,3.5259,1020.89,15.5526
19.90555556,0.49,7.889,1020.73,16.1
21.08333333,0.48,2.6404,1020.41,16.1
22.11666667,0.38,1.6261,1020.33,15.5526
22.77777778,0.41,3.1717,1019.98,16.1
22.77777778,0.44,7.7119,1019.39,16.1
23.83333333,0.39,4.3631,1018.81,15.5526
23.95555556,0.36,3.1878,1018.19,16.1
23.90555556,0.34,0.5152,1017.38,16.1
24.94444444,0.35,2.7692,1016.72,15.5526
22.91666667,0.47,4.0894,1016.29,16.1
23.73333333,0.42,0.0,1015.89,16.1
20.43333333,0.53,3.7996,1015.73,15.5526
17.82777778,0.65,4.9588,1015.7,16.1
16.58333333,0.72,3.0751,1015.9,16.1
15.88333333,0.76,5.7316,1015.74,15.5526
14.77777778,0.79,6.44,1015.62,16.1
13.68888889,0.84,4.7173,1015.61,16.1
14.03333333,0.81,5.5545,1015.27,15.1823
11.58333333,0.9,8.05,1015.0,16.1
11.58333333,0.9,0.0,1014.71,16.1
11.01111111,0.95,1.7066,1014.65,2.7692
13.64444444,0.9,4.6046,1014.6,15.1823
16.98333333,0.73,9.4185,1014.41,16.1
19.68888889,0.63,7.5026,1014.43,15.5526
21.18333333,0.56,7.6314,1014.09,16.1
22.8,0.44,7.5992,1013.7,16.1
23.82777778,0.44,5.1198,1013.61,15.5526
23.91111111,0.44,10.4167,1013.39,16.1
24.97777778,0.39,4.4597,1012.99,16.1
25.07777778,0.35,9.499,1012.42,15.5526
26.11111111,0.31,3.3327,1011.71,16.1
26.01666667,0.34,0.4025,1011.2,16.1
25.93888889,0.33,4.5885,1010.7,15.5526
25.02222222,0.41,4.7817,1010.41,16.1
23.86111111,0.45,3.4454,1010.8,16.1
21.42777778,0.53,3.9123,1011.11,15.5526
18.83888889,0.73,0.0,1011.42,16.1
17.2,0.81,0.0,1011.72,16.1
16.64444444,0.82,4.4275,1011.56,15.1823
8.311111111,1.0,6.3273,1009.0,4.025
8.344444444,1.0,8.855,1008.79,4.347
8.211111111,1.0,9.3058,1007.35,3.7513
7.244444444,1.0,11.3988,1007.87,0.7406
7.722222222,1.0,10.4811,1008.26,0.7728
7.2,1.0,11.0446,1008.35,0.9177
7.2,1.0,10.9158,1008.26,2.3023
7.077777778,1.0,10.7709,1008.65,4.025
7.222222222,1.0,13.9104,1008.88,6.2951
7.616666667,1.0,16.583,1009.21,4.2987
8.527777778,0.93,22.1053,1009.79,9.982
6.105555556,0.75,26.0176,1012.96,10.3523
4.994444444,0.81,22.8781,1013.37,9.982
4.927777778,0.76,25.3575,1013.89,9.982
3.827777778,0.8,11.3666,1014.91,9.982
3.733333333,0.76,16.1966,1014.89,9.982
3.711111111,0.77,20.4148,1014.73,15.8263
2.727777778,0.81,13.363,1015.01,14.9569
3.261111111,0.79,14.5866,1014.9,15.8263
3.805555556,0.96,11.0446,1009.17,4.0733
4.472222222,0.99,10.2879,1008.78,4.6368
4.4,0.96,11.1412,1008.39,4.1216
4.4,0.96,11.1412,1007.9,4.2021
4.488888889,0.99,11.1895,1008.0,4.5885
3.822222222,1.0,10.9802,1008.28,4.2021
4.861111111,0.93,11.1734,1008.48,4.2021
5.738888889,0.94,12.2038,1008.72,4.186
5.977777778,0.99,17.2431,1008.62,6.2951
7.644444444,0.95,21.8477,1008.91,9.982
8.377777778,0.89,19.2556,1009.05,9.4507
10.02777778,0.85,20.4953,1008.99,10.2074
11.20555556,0.79,22.057,1008.88,9.982
12.26111111,0.73,20.93,1008.64,9.982
12.77777778,0.71,23.6509,1008.37,9.982
12.75555556,0.72,20.3826,1008.37,9.982
12.24444444,0.73,15.617,1008.53,9.982
12.2,0.73,12.6063,1008.41,9.982
11.04444444,0.8,13.1054,1009.0,10.2557
10.91666667,0.82,13.1054,1009.55,9.982
10.97222222,0.81,19.7064,1009.73,10.2557
10.46666667,0.83,17.1304,1010.21,16.1
9.966666667,0.84,13.7172,1010.09,15.1823
9.905555556,0.83,17.3719,1010.98,16.1
8.866666667,0.89,14.1519,1011.37,16.1
8.377777778,0.89,16.0356,1011.56,15.1823
7.755555556,0.89,13.8782,1011.61,16.1
7.222222222,0.93,11.0607,1011.69,16.1
5.744444444,0.96,6.7298,1011.9,15.1823
4.072222222,0.99,9.3058,1012.2,15.134
4.05,0.99,8.0822,1012.77,5.2164
5.244444444,0.98,7.3255,1013.1,6.2629
6.183333333,0.99,11.2056,1013.68,8.372
7.338888889,0.92,12.7673,1014.26,8.4203
9.783333333,0.84,8.1949,1014.65,8.1627
11.18333333,0.76,9.8693,1014.84,10.2557
12.31666667,0.71,8.0822,1015.14,9.982
12.03333333,0.69,5.8282,1015.27,13.6367
12.38333333,0.78,3.9123,1015.59,14.9086
12.31666667,0.78,7.245,1015.62,14.9086
12.16111111,0.75,7.9695,1015.85,9.6761
11.20555556,0.84,7.245,1016.3,10.2557
9.983333333,0.92,4.2987,1016.63,10.2557
9.905555556,0.92,6.0053,1017.34,8.0822
8.916666667,0.99,6.7942,1018.01,6.5205
8.844444444,0.95,5.5867,1018.25,6.5205
8.8,0.95,9.4024,1018.67,7.1806
8.288888889,0.95,3.9606,1018.96,7.3094
7.783333333,0.99,4.2182,1019.15,4.3953
7.777777778,0.98,2.4794,1019.08,4.3309
7.733333333,0.99,3.5259,1019.26,4.3953
7.238888889,0.98,4.9588,1019.23,3.7352
7.655555556,0.95,3.4937,1019.25,14.4739
7.177777778,0.92,9.5473,1019.37,5.2164
7.177777778,0.92,8.0661,1019.86,6.2951
7.15,0.93,11.0124,1020.44,7.0357
7.25,0.92,12.6546,1020.86,6.2951
7.344444444,0.91,12.9605,1021.05,7.2128
7.905555556,0.84,18.2735,1021.4,7.3899
7.961111111,0.81,15.9551,1021.61,9.982
9.005555556,0.76,15.7619,1021.62,10.2557
8.983333333,0.72,9.5634,1021.41,15.1823
9.094444444,0.75,8.372,1021.1,15.8263
10.06666667,0.7,11.3505,1020.73,9.982
9.827777778,0.72,7.9051,1020.56,9.982
9.922222222,0.71,13.9426,1020.76,15.8263
8.811111111,0.77,13.8782,1021.15,15.8263
7.333333333,0.84,11.592,1021.54,14.168
6.25,0.85,10.9319,1021.95,15.8263
5.183333333,0.92,6.4883,1022.34,14.9086
4.311111111,0.95,6.3434,1022.31,14.168
4.588888889,0.91,10.9158,1021.98,11.9784
4.033333333,0.95,6.3595,1022.17,9.982
4.7,0.98,3.9767,1022.15,6.4883
6.072222222,0.88,17.0821,1022.07,6.2951
6.088888889,0.86,17.2592,1021.97,9.982
6.111111111,0.83,18.4667,1021.93,9.6278
6.088888889,0.79,20.2055,1022.17,10.2074
6.088888889,0.79,23.1518,1022.26,9.982
6.077777778,0.8,18.7565,1022.42,10.1752
7.2,0.79,22.0248,1022.69,9.982
7.777777778,0.82,24.8584,1022.7,15.134
8.972222222,0.78,23.6831,1022.92,14.168
10.05,0.81,24.8262,1022.97,10.2557
10.07222222,0.76,21.9604,1022.95,9.982
11.35,0.68,24.2144,1022.5,10.3523
