name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
melbourne,2024-07-30,13.4,5.4,8.8,13.4,3.8,8.5,7.2,90.4,1.088,100,4.17,rain,0,0,14,10.4,210.6,1036.2,52.9,11.4,101.6,8.7,5,10,2024-07-30T07:22:08,2024-07-30T17:31:31,0.81,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"95874099999,94866099999,C7520,95936099999,95866099999,94865099999,94864099999"
melbourne,2024-07-31,10.2,1.6,5.5,10.2,-0.6,4.9,4.7,94.7,0.022,100,8.33,rain,0,0,12.2,9,28.6,1036.6,15.6,8,48.9,4.3,3,10,2024-07-31T07:21:13,2024-07-31T17:32:20,0.84,Rain,Clear conditions throughout the day with rain in the morning and afternoon.,rain,"95874099999,C9254,94866099999,C7520,95936099999,95866099999,94865099999,94864099999,94870099999"
melbourne,2024-08-01,15.9,0.8,7.4,15.9,-3.5,6.2,3.6,80.2,0.184,100,4.17,rain,0,0,19.4,15.6,21,1033.1,13.4,12.9,55,4.8,5,10,2024-08-01T07:20:17,2024-08-01T17:33:10,0.88,Rain,Clear conditions throughout the day with morning rain.,rain,"YMAV,95874099999,C9254,94866099999,C7520,95936099999,95866099999,94865099999,YMML,94864099999,94870099999"
melbourne,2024-08-02,15.5,4,9.4,15.5,1.3,8.4,3.6,70.1,0.002,100,4.17,rain,0,0,46.4,27.4,5.4,1028.3,58.9,17.1,54.5,4.7,6,10,2024-08-02T07:19:19,2024-08-02T17:34:00,0.92,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"C9254,95874099999,94866099999,95936099999,C7520,95866099999,94865099999,94864099999"
melbourne,2024-08-03,14,6.5,10.5,14,4.6,10.1,5.5,72.2,0,0,0,rain,0,0,47.5,31.7,358.5,1027.7,68.5,15.5,58.6,5,3,10,2024-08-03T07:18:20,2024-08-03T17:34:49,0.95,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"YMAV,95874099999,C9254,94866099999,C7520,95936099999,95866099999,94865099999,YMML,94864099999"
melbourne,2024-08-04,15,2.4,8.3,15,-1.6,7.6,4.5,79.3,0.007,100,4.17,rain,0,0,11.9,15.8,33.8,1027.6,83.5,15.4,63.5,5.7,5,10,2024-08-04T07:17:20,2024-08-04T17:35:39,0,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"YMAV,95874099999,C9254,94866099999,C7520,95936099999,95866099999,94865099999,YMML,94864099999"
melbourne,2024-08-05,15,6.3,9.7,15,4.6,9.1,6.1,80.1,0.004,100,4.17,rain,0,0,23.4,9.3,16.6,1023.6,64.7,16.7,79.3,7.1,6,10,2024-08-05T07:16:18,2024-08-05T17:36:30,0.02,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"95874099999,C9254,94866099999,C7520,95936099999,95866099999,94865099999,94864099999"
melbourne,2024-08-06,17,6.7,11.5,17,5.2,11,5.5,69,0,0,0,,0,0,33.8,20.9,350.5,1022.6,36.1,16,125,10.9,6,10,2024-08-06T07:15:15,2024-08-06T17:37:20,0.05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"95874099999,C9254,94866099999,C7520,95936099999,95866099999,94865099999,94864099999"
melbourne,2024-08-07,17.5,8.5,12.3,17.5,7.5,12,6.2,67.6,0,0,0,,0,0,44.3,21.9,357.6,1024.2,51,16.5,117.5,10.1,5,10,2024-08-07T07:14:10,2024-08-07T17:38:10,0.09,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"95874099999,C9254,94866099999,C7520,95936099999,95866099999,94865099999,94864099999"
melbourne,2024-08-08,13.6,9.4,12.1,13.6,8.4,12,5.5,64.3,0,0,0,rain,0,0,52.2,28.7,0.1,1022.4,90.6,16.7,74.7,6.5,4,10,2024-08-08T07:13:05,2024-08-08T17:39:01,0.12,Overcast,Cloudy skies throughout the day.,cloudy,"C9254,95874099999,94866099999,95936099999,C7520,95866099999,94865099999,94864099999"
melbourne,2024-08-09,17.1,10.8,13.2,17.1,10.8,13.2,6.1,63.1,0,0,0,rain,0,0,45.7,16.8,347.6,1025.2,73.3,17.1,115.7,10.2,7,10,2024-08-09T07:11:58,2024-08-09T17:39:51,0.15,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"C9254,95874099999,94866099999,95936099999,C7520,95866099999,94865099999,94864099999"
melbourne,2024-08-10,17.1,7.3,11.5,17.1,5.8,11,7.2,76.1,0,0,0,,0,0,11.2,12.5,40.2,1028.8,49.3,16.7,126.3,11,6,10,2024-08-10T07:10:50,2024-08-10T17:40:42,0.18,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"95874099999,94866099999,C7520,95936099999,95866099999,94865099999,94864099999"
melbourne,2024-08-11,19,5.7,11.5,19,4.2,11.1,6.9,75.7,0,0,0,,0,0,13.7,8.9,17.5,1030.1,13.8,15.4,136.7,11.9,6,10,2024-08-11T07:09:40,2024-08-11T17:41:33,0.22,Clear,Clear conditions throughout the day.,clear-day,"C9254,95874099999,94866099999,95936099999,C7520,95866099999,94865099999,94864099999"
melbourne,2024-08-12,19.2,6.4,12.6,19.2,3.4,11.9,7,70.8,0,0,0,,0,0,38.5,36.3,16.7,1027.8,22,12.5,139.2,12.1,6,10,2024-08-12T07:08:30,2024-08-12T17:42:24,0.25,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"YMAV,95874099999,94866099999,C7520,95936099999,95866099999,94865099999,YMML,94864099999"
melbourne,2024-08-13,20,8.5,14.4,20,5.4,13.9,9,71.3,0,0,0,,0,0,44.6,28.6,5.5,1023.6,27.2,13.5,134.8,11.6,6,10,2024-08-13T07:07:18,2024-08-13T17:43:14,0.25,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"YMAV,95874099999,94866099999,C7520,95936099999,YMML,95866099999,94865099999,94864099999"
melbourne,2024-08-14,21.6,12.6,16.3,21.6,12.6,16.3,10.5,69.5,0,0,0,,0,0,47.2,20.5,5.8,1018.3,62.1,16.5,108.9,9.4,6,10,2024-08-14T07:06:05,2024-08-14T17:44:05,0.31,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"95874099999,94866099999,C7520,95936099999,95866099999,94865099999,94864099999"
melbourne,2024-08-15,20.5,12.9,16.5,20.5,12.9,16.5,10.1,66.9,0,0,0,,0,0,42.5,20,10.9,1015.9,68.5,17.7,97.7,8.4,6,10,2024-08-15T07:04:51,2024-08-15T17:44:56,0.35,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"95874099999,94866099999,C7520,95936099999,95866099999,94865099999,94864099999"
melbourne,2024-08-16,16.1,11.1,14.8,16.1,11.1,14.8,9.9,72.9,0.039,100,4.17,rain,0,0,55.4,20.9,0.2,1008.5,86.9,16.9,38,3.3,2,10,2024-08-16T07:03:36,2024-08-16T17:45:47,0.38,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"95874099999,94866099999,C7520,95936099999,95866099999,94865099999,94864099999"
melbourne,2024-08-17,14.6,10.1,11.9,14.6,10.1,11.9,9.1,83.5,1.033,100,12.5,rain,0,0,33.8,12.7,325.3,1007.7,70.3,17.1,67.2,5.9,3,10,2024-08-17T07:02:21,2024-08-17T17:46:37,0.41,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"95874099999,94866099999,C7520,95936099999,95866099999,94865099999,94864099999"
melbourne,2024-08-18,15.1,6.7,12.3,15.1,6.7,12.3,10,86.8,1.186,100,8.33,rain,0,0,22.3,13,207.8,1017.6,47.4,14.5,68.6,5.8,3,10,2024-08-18T07:01:04,2024-08-18T17:47:28,0.44,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"95874099999,94866099999,C7520,95936099999,95866099999,94865099999,94864099999"
melbourne,2024-08-19,18,5.6,11.4,18,5,11,8.5,84.2,0.194,100,8.33,rain,0,0,24.5,18.6,8.9,1021.5,38.5,12.7,132,11.4,6,10,2024-08-19T06:59:46,2024-08-19T17:48:19,0.48,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"95874099999,94866099999,C7520,95936099999,95866099999,94865099999,94864099999"
melbourne,2024-08-20,17.5,11.1,14.3,17.5,11.1,14.3,9.8,75.4,0.376,100,4.17,rain,0,0,56.9,24.2,6.7,1013.6,87,19.6,52.4,4.5,4,10,2024-08-20T06:58:27,2024-08-20T17:49:09,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"95874099999,94866099999,C7520,95936099999,95866099999,94865099999,94864099999"
melbourne,2024-08-21,18,12.1,14.8,18,12.1,14.8,9.8,73,1.271,100,12.5,rain,0,0,36,15.3,337.7,1011.9,69.7,16.1,87.9,7.6,5,10,2024-08-21T06:57:07,2024-08-21T17:50:00,0.55,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"95874099999,94866099999,C7520,95936099999,95866099999,94865099999,94864099999"
melbourne,2024-08-22,18.9,11.4,14.8,18.9,11.4,14.8,6.4,59.2,3.673,100,4.17,rain,0,0,36.7,15.1,331.5,1017.1,44.8,16.7,145.7,12.7,6,10,2024-08-22T06:55:47,2024-08-22T17:50:51,0.58,"Rain, Partially cloudy",Clearing in the afternoon with morning rain.,rain,"95874099999,94866099999,C7520,95936099999,95866099999,94865099999,94864099999"
melbourne,2024-08-23,18.1,10.9,14.6,18.1,10.9,14.6,8.7,69,0.076,100,8.33,rain,0,0,76,24.7,1.8,1017.8,87.1,16.6,120.8,10.5,7,10,2024-08-23T06:54:25,2024-08-23T17:51:41,0.62,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"95874099999,94866099999,C7520,95936099999,95866099999,94865099999,94864099999"
melbourne,2024-08-24,21.1,15.1,17.5,21.1,15.1,17.5,10,61.7,0.058,100,4.17,rain,0,0,70.2,26,355,1010.6,17,17.9,172,14.9,7,10,2024-08-24T06:53:03,2024-08-24T17:52:32,0.65,Rain,Clear conditions throughout the day with early morning rain.,rain,"95874099999,94866099999,C7520,95936099999,95866099999,94865099999,94864099999"
melbourne,2024-08-25,23,12,16,23,12,16,10.5,71.4,10.036,100,8.33,rain,0,0,64.4,26.3,351,1006.7,45.4,17.3,113.4,9.7,6,30,2024-08-25T06:51:40,2024-08-25T17:53:22,0.69,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"95874099999,94866099999,C7520,95936099999,95866099999,94865099999,94864099999"
melbourne,2024-08-26,18.4,12.8,15.4,18.4,12.8,15.4,7.8,61.5,0.42,100,4.17,rain,0,0,43.6,17.2,319,1014.4,61.6,17.1,101.8,8.7,8,10,2024-08-26T06:50:16,2024-08-26T17:54:13,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"95874099999,94866099999,C7520,95936099999,95866099999,94865099999,94864099999"
melbourne,2024-08-27,19.4,12.5,16.2,19.4,12.5,16.2,8.3,60.3,0,0,0,,0,0,85.3,33.8,357.9,1010.9,90.5,17.3,83.8,7.3,4,10,2024-08-27T06:48:52,2024-08-27T17:55:03,0.76,Overcast,Cloudy skies throughout the day.,cloudy,"95874099999,94866099999,C7520,95936099999,95866099999,94865099999,94864099999"
melbourne,2024-08-28,19.9,11.1,14.8,19.9,11.1,14.8,4.4,51.4,0.202,100,8.33,rain,0,0,93.6,26.6,303.9,1005.4,54.3,16.3,121.1,10.2,6,10,2024-08-28T06:47:26,2024-08-28T17:55:53,0.79,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"95874099999,94866099999,C7520,95936099999,95866099999,94865099999,94864099999"
melbourne,2024-08-29,17.1,11.4,13.9,17.1,11.4,13.9,5.6,57.7,1.167,100,8.33,rain,0,0,71.3,32.2,349.5,1009.1,90.8,15.2,112.6,9.7,6,10,2024-08-29T06:46:00,2024-08-29T17:56:44,0.83,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,"95874099999,94866099999,C7520,95936099999,95866099999,94865099999,94864099999"
melbourne,2024-08-30,19.4,13.7,16.2,19.4,13.7,16.2,5,48.6,3.594,100,4.17,rain,0,0,89.6,35.9,328.4,997,61.6,16,104.3,9.1,7,10,2024-08-30T06:44:34,2024-08-30T17:57:34,0.86,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"95874099999,94866099999,C7520,95936099999,95866099999,94865099999,94864099999,94870099999"
melbourne,2024-08-31,17.6,13.1,15.4,17.6,13.1,15.4,5.6,52.2,0,0,0,rain,0,0,71.6,31.7,341,1000.9,61.8,17.3,78.1,6.7,4,10,2024-08-31T06:43:07,2024-08-31T17:58:24,0.9,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"95874099999,94866099999,C7520,95936099999,95866099999,94865099999,94864099999"
melbourne,2024-09-01,19.1,14.4,16.8,19.1,14.4,16.8,7.6,54.9,0.178,100,4.17,rain,0,0,83.2,32.1,346.1,1002.8,67.4,17.8,78.2,6.9,3,10,2024-09-01T06:41:39,2024-09-01T17:59:14,0.93,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"95874099999,94866099999,C7520,95936099999,95866099999,94865099999,94864099999"
melbourne,2024-09-02,18.1,9,11.6,18.1,6.8,11,3.9,59.5,3.056,100,16.67,rain,0,0,94.3,32.9,290.6,1011.7,30.1,15.1,136.9,12,7,10,2024-09-02T06:40:11,2024-09-02T18:00:04,0.97,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"95874099999,94866099999,C7520,95936099999,95866099999,94865099999,94864099999"
melbourne,2024-09-03,16.5,8.8,11.6,16.5,7.1,11.2,5.7,67.7,2.222,100,4.17,rain,0,0,35.3,11.2,293.3,1028.9,55.2,15,109.6,9.5,5,10,2024-09-03T06:38:42,2024-09-03T18:00:55,0,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"95874099999,94866099999,C7520,95936099999,95866099999,94865099999,94864099999"
melbourne,2024-09-04,17.6,10.2,14.2,17.6,10.2,14.2,5.7,57.5,0,0,0,,0,0,60.1,34.9,0.8,1020.9,73.7,17.3,142.5,12.3,6,10,2024-09-04T06:37:12,2024-09-04T18:01:45,0.03,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"95874099999,94866099999,C7520,95936099999,95866099999,94865099999,94864099999"
melbourne,2024-09-05,18.9,14.4,16.8,18.9,14.4,16.8,6.5,52,0.267,100,12.5,rain,0,0,65.9,25.8,4.1,1013.7,98.5,15.8,25,2.1,2,10,2024-09-05T06:35:42,2024-09-05T18:02:35,0.07,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"95874099999,94866099999,C7520,95936099999,95866099999,94865099999,94864099999"
melbourne,2024-09-06,24,13.4,18.2,24,13.4,18.2,8.8,57.1,1.573,100,12.5,rain,0,0,74.9,27.1,338.2,1012.6,91.1,16.7,54.8,4.8,5,10,2024-09-06T06:34:12,2024-09-06T18:03:25,0.1,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"95874099999,94866099999,C7520,95936099999,95866099999,94865099999,94864099999"
melbourne,2024-09-07,19.1,9.8,14.6,19.1,8.5,14.6,6.4,60.7,0.131,100,4.17,rain,0,0,27.7,20.2,310.4,1022.2,37.8,16,145.1,12.5,6,10,2024-09-07T06:32:41,2024-09-07T18:04:15,0.13,"Rain, Partially cloudy",Becoming cloudy in the afternoon with morning rain.,rain,"95874099999,94866099999,C7520,95936099999,95866099999,94865099999,94864099999"
melbourne,2024-09-08,17.1,11,14,17.1,11,14,7.5,65.4,0.189,100,12.5,rain,0,0,53.6,26.2,333.7,1017.4,51,15.5,112.1,9.6,7,10,2024-09-08T06:31:10,2024-09-08T18:05:05,0.17,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.,rain,"95874099999,94866099999,C7520,95936099999,95866099999,94865099999,94864099999"
melbourne,2024-09-09,16.6,11,13.7,16.6,11,13.7,6.5,62.4,2.232,100,12.5,rain,0,0,34.9,23.9,301.1,1018,66.4,16.7,123.8,10.6,6,10,2024-09-09T06:29:39,2024-09-09T18:05:55,0.2,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"95874099999,94866099999,C7520,95936099999,95866099999,94865099999,94864099999"
melbourne,2024-09-10,19.6,7.3,14.1,19.6,7.3,14.1,6.9,63.6,0.182,100,8.33,rain,0,0,27.7,22.3,354.9,1022.6,54,18.5,188.1,16.2,7,10,2024-09-10T06:28:07,2024-09-10T18:06:46,0.23,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"95874099999,94866099999,C7520,95936099999,95866099999,94865099999,94864099999"
melbourne,2024-09-11,19.1,11.6,13.9,19.1,11.6,13.9,9,73.6,0.214,100,8.33,rain,0,0,46.1,15.4,240,1022.4,93.3,16.3,71.4,6.3,4,10,2024-09-11T06:26:35,2024-09-11T18:07:36,0.25,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"95874099999,94866099999,C7520,95936099999,95866099999,94865099999,94864099999"
melbourne,2024-09-12,14,9.3,11.7,14,8.2,11.6,4.8,62.8,7.968,100,8.33,rain,0,0,33.5,17.4,180.8,1029.9,36.8,16.7,191.2,16.5,8,10,2024-09-12T06:25:03,2024-09-12T18:08:26,0.3,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"95874099999,94866099999,C7520,95936099999,95866099999,94865099999,94864099999"
melbourne,2024-09-13,15.5,9.2,12.6,15.5,7,12.4,7.4,71.1,0.018,100,8.33,rain,0,0,26.6,15.2,244.3,1029.1,77.8,16.5,71.9,6.2,3,10,2024-09-13T06:23:30,2024-09-13T18:09:16,0.33,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"YMAV,95874099999,94866099999,C7520,95936099999,95866099999,94865099999,YMML,94864099999"
melbourne,2024-09-14,10.4,8.4,9.4,10.4,5.8,7.5,4.8,73.9,3.383,100,12.5,rain,0,0,41.4,23.6,205.3,1028.7,67,12.6,93.3,8.2,4,10,2024-09-14T06:21:57,2024-09-14T18:10:07,0.37,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"YMAV,95874099999,94866099999,C7520,95936099999,YMML,95866099999,94865099999,94864099999"
melbourne,2024-09-15,12.1,6.1,9.9,12.1,5.1,9.3,2.8,62.2,2.409,100,4.17,rain,0,0,34.6,18.5,182.8,1034.4,39,16.7,163.5,14.2,5,10,2024-09-15T06:20:24,2024-09-15T18:10:57,0.4,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"95874099999,94866099999,C7520,95936099999,95866099999,94865099999,94864099999"
melbourne,2024-09-16,14.1,8.9,11.3,14.1,7.1,10.8,6.1,71,0.032,100,8.33,rain,0,0,37.4,17.3,235.8,1031.1,91.6,15.6,135.2,11.7,6,10,2024-09-16T06:18:51,2024-09-16T18:11:48,0.43,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"95874099999,94866099999,C7520,95936099999,95866099999,94865099999,94864099999"
melbourne,2024-09-17,14.6,8.5,11.3,14.6,8.5,11.3,5.5,69,1.422,100,8.33,rain,0,0,38.5,13,250.3,1025.4,66.6,17.5,185.1,16.1,8,10,2024-09-17T06:17:18,2024-09-17T18:12:39,0.47,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"95874099999,94866099999,C7520,95936099999,95866099999,94865099999,94864099999"
melbourne,2024-09-18,20.1,5.3,14,20.1,5.3,13.7,2.5,49.6,0.002,100,4.17,rain,0,0,52.9,23,317.4,1013.1,31.2,18.1,225.2,19.3,8,10,2024-09-18T06:15:44,2024-09-18T18:13:29,0.5,"Rain, Partially cloudy",Becoming cloudy in the afternoon with morning rain.,rain,"95874099999,94866099999,C7520,95936099999,95866099999,94865099999,94864099999"
melbourne,2024-09-19,15.2,10.9,12.6,15.2,10.9,12.6,6.5,67.1,0.535,100,12.5,rain,0,0,45.4,21.6,287.2,1008.7,75.3,16.1,132.7,11.6,5,10,2024-09-19T06:14:11,2024-09-19T18:14:20,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"95874099999,94866099999,95936099999,C7520,95866099999,94865099999,94864099999"
melbourne,2024-09-20,17.5,9.5,12.5,17.5,7.8,12.3,6.3,67,1.533,100,12.5,rain,0,0,41.8,17.8,317.9,1007.5,73.6,17.4,103.7,8.8,4,10,2024-09-20T06:12:37,2024-09-20T18:15:11,0.57,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"95874099999,94866099999,C7520,95936099999,95866099999,94865099999,94864099999"
melbourne,2024-09-21,17.1,11.3,13.8,17.1,11.3,13.8,6.6,62.6,6.132,100,12.5,rain,0,0,45.7,15.6,308.5,1009,94.7,17.1,118.4,10.2,6,10,2024-09-21T06:11:04,2024-09-21T18:16:02,0.6,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"95874099999,94866099999,C7520,95936099999,95866099999,94865099999,94864099999"
melbourne,2024-09-22,19.9,11.8,15.7,19.9,11.8,15.7,7.2,58.2,0.265,100,4.17,rain,0,0,34.2,19,324.2,1013.6,73.3,16.5,146.8,12.6,6,10,2024-09-22T06:09:30,2024-09-22T18:16:54,0.64,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"95874099999,94866099999,C7520,95936099999,95866099999,94865099999,94864099999"
melbourne,2024-09-23,18.1,11.4,14.8,18.1,11.4,14.8,8.9,69,0.18,100,4.17,rain,0,0,37.4,16.7,333.9,1017.3,60.7,16.7,108,9.3,5,10,2024-09-23T06:07:56,2024-09-23T18:17:45,0.67,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"95874099999,94866099999,C7520,95936099999,95866099999,94865099999,94864099999"
melbourne,2024-09-24,23.6,9.3,16.4,23.6,9.3,16.4,9.9,70.2,0,0,0,,0,0,50,20.6,358.4,1014.1,95.2,13.2,161.6,13.8,7,10,2024-09-24T06:06:23,2024-09-24T18:18:37,0.7,Overcast,Cloudy skies throughout the day.,cloudy,"YMAV,95874099999,94866099999,C7520,95936099999,95866099999,94865099999,YMML,94864099999"
melbourne,2024-09-25,16,10.6,12.7,16,10.6,12.7,10.1,84.9,1.434,100,12.5,rain,0,0,40.3,18.5,180.1,1013.5,98.3,12,33.6,2.9,2,10,2024-09-25T06:04:50,2024-09-25T18:19:29,0.75,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"95874099999,94866099999,C7520,95936099999,95866099999,94865099999,94864099999"
melbourne,2024-09-26,13,9,11,13,7.4,10.8,3.6,60.4,7.502,100,8.33,rain,0,0,38.5,18.8,174,1025.5,40.4,16.3,106.5,9.1,3,10,2024-09-26T06:03:16,2024-09-26T18:20:21,0.77,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"95874099999,94866099999,C7520,95936099999,95866099999,94865099999,94864099999"
melbourne,2024-09-27,15.2,8.5,11.6,15.2,7.8,11.5,5.6,68,0.178,100,4.17,rain,0,0,13,14.7,180.7,1027.9,14.6,17.5,230.6,20,8,10,2024-09-27T06:01:43,2024-09-27T18:21:13,0.81,Rain,Clear conditions throughout the day with morning rain.,rain,"95874099999,94866099999,C7520,95936099999,95866099999,94865099999,94864099999"
melbourne,2024-09-28,21.6,7,15,21.6,4.5,14.5,6.1,59.3,0,0,0,,0,0,49.3,25.7,10.3,1022.8,48.5,17.7,226.9,19.5,8,10,2024-09-28T06:00:10,2024-09-28T18:22:05,0.84,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"95874099999,94866099999,C7520,95936099999,95866099999,94865099999,94864099999"
melbourne,2024-09-29,18,11.9,15.2,18,11.9,15.2,9.7,71.1,0.051,100,8.33,rain,0,0,60.8,44.9,357.9,1017.3,77.1,16.6,43.7,3.8,3,10,2024-09-29T05:58:38,2024-09-29T18:22:58,0.87,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"YMAV,94860099999,95874099999,94866099999,95936099999,95866099999,94872099999,C7520,94865099999,YMML,94864099999,94854099999,94870099999"
melbourne,2024-09-30,18.2,7.8,13.1,18.2,5.9,12.9,8,73.3,4.923,100,4.17,rain,0,0,20.2,11.9,214.2,1022,12.7,16.3,176.3,15.2,6,10,2024-09-30T05:57:05,2024-09-30T18:23:51,0.91,Rain,Clear conditions throughout the day with morning rain.,rain,"95874099999,94866099999,C7520,95936099999,95866099999,94865099999,94864099999"
melbourne,2024-10-01,16.8,7.7,13,16.8,7.7,13,8.9,77.5,0.009,100,4.17,rain,0,0,24.5,16.9,197.9,1025.2,53.6,16.5,159.8,13.8,8,10,2024-10-01T05:55:33,2024-10-01T18:24:44,0.94,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"95874099999,94866099999,C7520,95936099999,95866099999,94865099999,94864099999"
melbourne,2024-10-02,15.9,7.4,12.2,15.9,7.4,12.2,8,77.6,0,0,0,,0,0,18.4,16.2,191.9,1028.9,14.9,14.5,245.6,21,8,10,2024-10-02T05:54:01,2024-10-02T18:25:37,0.98,Clear,Clear conditions throughout the day.,clear-day,"95874099999,94866099999,C7520,95936099999,95866099999,94865099999,94864099999"
melbourne,2024-10-03,25.5,7.9,17.4,25.5,7.1,17.3,8.9,62.6,0,0,0,,0,0,48.2,22,17.2,1023.4,21,14.9,239.8,20.7,8,10,2024-10-03T05:52:30,2024-10-03T18:26:31,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"95874099999,94866099999,C7520,95936099999,95866099999,94865099999,94864099999"
melbourne,2024-10-04,22.9,15.4,19.7,22.9,15.4,19.7,9.9,54,0.078,100,4.17,rain,0,0,67.7,36.7,3.4,1009.9,76.2,17.2,174.3,15.1,8,10,2024-10-04T05:50:59,2024-10-04T18:27:25,0.04,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"95874099999,94866099999,C7520,95936099999,95866099999,94865099999,94864099999"
melbourne,2024-10-05,19,12.3,15,19,12.3,15,9.9,73.3,0.569,100,12.5,rain,0,0,38.9,24.5,324.2,1005.9,75.6,16,131,11.4,8,10,2024-10-05T05:49:28,2024-10-05T18:28:19,0.08,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"95874099999,94866099999,C7520,95936099999,95866099999,94865099999,94864099999"
melbourne,2024-10-06,20,13,16.1,20,13,16.1,7.7,59.2,0.012,100,4.17,rain,0,0,65.5,18.5,325,1009.9,75.8,16.7,132.3,10.8,5,10,2024-10-06T06:47:57,2024-10-06T19:29:14,0.11,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"95874099999,94866099999,C7520,95936099999,95866099999,94865099999,94864099999"
melbourne,2024-10-07,17.4,11.1,14.9,17.4,11.1,14.9,7.7,62.6,0.261,100,12.5,rain,0,0,41,17.8,288.2,1016.5,82.3,16.3,48.7,4.3,2,10,2024-10-07T06:46:27,2024-10-07T19:30:09,0.14,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"95874099999,94866099999,C7520,95936099999,95866099999,94865099999,94864099999"
melbourne,2024-10-08,14,8.8,11.1,14,7.7,10.7,3,57.8,0.2,100,8.33,rain,0,0,27,20.5,173.2,1026.3,38.3,16.3,164.5,14.4,7,10,2024-10-08T06:44:58,2024-10-08T19:31:04,0.18,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"95874099999,94866099999,C7520,95936099999,95866099999,94865099999,94864099999"
